,Unnamed: 1,browserbite-dt-internal-k3,browserbite-randomforest-internal-k3,browserbite-svm-internal-k3,browserbite-nn-internal-k3,crosscheck-dt-internal-k3,crosscheck-randomforest-internal-k3,crosscheck-svm-internal-k3,crosscheck-nn-internal-k3,browserninja1-dt-internal-k3,browserninja1-randomforest-internal-k3,browserninja1-svm-internal-k3,browserninja1-nn-internal-k3,browserninja2-dt-internal-k3,browserninja2-randomforest-internal-k3,browserninja2-svm-internal-k3,browserninja2-nn-internal-k3,browserninja3-dt-internal-k3,browserninja3-randomforest-internal-k3,browserninja3-svm-internal-k3,browserninja3-nn-internal-k3
1,,0.3296703296703297,0.4466019417475728,0.5098039215686275,0.5137614678899082,0.5148514851485149,0.5154639175257731,0.4536082474226805,0.3555555555555555,0.5858585858585859,0.5490196078431372,0.5384615384615384,0.6206896551724138,0.52,0.5599999999999999,0.3956043956043957,0.5607476635514019,0.4666666666666668,0.5360824742268041,0.2597402597402597,0.4912280701754387
2,,0.14285714285714288,0.52,0.2,0.4347826086956522,0.4583333333333333,0.6341463414634146,0.07407407407407407,0.07407407407407407,0.5853658536585367,0.6363636363636364,0.6,0.5833333333333334,0.6511627906976744,0.6363636363636364,0.5909090909090908,0.608695652173913,0.6046511627906976,0.6190476190476191,0.07407407407407407,0.3928571428571428
3,,0.17857142857142855,0.3272727272727273,0.042553191489361694,0.3448275862068966,0.608695652173913,0.5538461538461538,0.03773584905660378,0.042553191489361694,0.5882352941176471,0.6933333333333332,0.6388888888888888,0.5714285714285714,0.6117647058823529,0.6753246753246753,0.6388888888888888,0.36496350364963503,0.6666666666666667,0.5079365079365079,0.08333333333333333,0.2388059701492537
4,,0.3,0.4705882352941176,0.13333333333333333,0.3673469387755102,0.6,0.6341463414634146,0.0689655172413793,0.0,0.6956521739130435,0.6956521739130435,0.6046511627906976,0.5185185185185186,0.6808510638297872,0.7111111111111111,0.5283018867924528,0.5454545454545454,0.6956521739130435,0.6818181818181818,0.0,0.5
5,,0.26229508196721313,0.3103448275862069,0.12,0.2307692307692308,0.3508771929824562,0.3793103448275862,0.0,0.0,0.5079365079365079,0.5079365079365079,0.3448275862068966,0.4411764705882353,0.4923076923076923,0.4923076923076923,0.41935483870967744,0.4307692307692307,0.4923076923076923,0.41935483870967744,0.0,0.3888888888888889
6,,0.3776223776223776,0.4328358208955224,0.359375,0.4603174603174603,0.535031847133758,0.5390070921985815,0.36974789915966383,0.2545454545454545,0.6370370370370371,0.5985401459854015,0.5369127516778522,0.5637583892617449,0.5629629629629629,0.5468750000000001,0.40287769784172667,0.6040268456375838,0.5735294117647058,0.5166666666666667,0.2641509433962264,0.27530364372469635
7,,0.15789473684210528,0.41860465116279066,0.16666666666666669,0.2222222222222222,0.6071428571428571,0.6938775510204083,0.06451612903225806,0.0,0.7843137254901961,0.8363636363636363,0.6938775510204083,0.6274509803921569,0.7457627118644068,0.8301886792452831,0.6666666666666666,0.3389830508474576,0.8,0.8076923076923077,0.06451612903225806,0.2909090909090909
8,,0.17910447761194026,0.3291139240506329,0.2777777777777777,0.33333333333333337,0.4927536231884057,0.4722222222222222,0.0,0.0,0.5833333333333333,0.6027397260273973,0.4999999999999999,0.5194805194805194,0.5128205128205128,0.647887323943662,0.3373493975903615,0.5116279069767442,0.3928571428571428,0.5882352941176471,0.1153846153846154,0.3384615384615384
9,,0.052631578947368425,0.1923076923076923,0.09523809523809523,0.326530612244898,0.4444444444444445,0.5098039215686275,0.052631578947368425,0.0,0.5517241379310345,0.6181818181818182,0.3880597014925374,0.46875,0.5245901639344263,0.5666666666666667,0.3703703703703704,0.5,0.5245901639344263,0.5263157894736842,0.0,0.15702479338842976
10,,0.3673469387755103,0.4380952380952381,0.4821428571428572,0.5045045045045046,0.5970149253731343,0.6166666666666667,0.4190476190476191,0.3125,0.7031250000000001,0.6386554621848739,0.5285714285714286,0.6417910447761194,0.6666666666666667,0.6495726495726496,0.4210526315789474,0.6259541984732825,0.5535714285714285,0.6271186440677967,0.25,0.32558139534883723
