,Unnamed: 1,browserbite-dt-external-k3,browserbite-randomforest-external-k3,browserbite-svm-external-k3,browserbite-nn-external-k3,crosscheck-dt-external-k3,crosscheck-randomforest-external-k3,crosscheck-svm-external-k3,crosscheck-nn-external-k3,browserninja1-dt-external-k3,browserninja1-randomforest-external-k3,browserninja1-svm-external-k3,browserninja1-nn-external-k3,browserninja2-dt-external-k3,browserninja2-randomforest-external-k3,browserninja2-svm-external-k3,browserninja2-nn-external-k3,browserninja3-dt-external-k3,browserninja3-randomforest-external-k3,browserninja3-svm-external-k3,browserninja3-nn-external-k3
1,,0.84375,0.85,0.9166666666666666,0.8918918918918919,0.7058823529411765,0.7727272727272727,1.0,1.0,0.8809523809523809,0.8809523809523809,0.8604651162790697,0.9189189189189192,0.7551020408163265,0.8780487804878049,0.7741935483870968,0.9722222222222222,0.8809523809523809,0.8809523809523809,0.9090909090909092,0.8333333333333334
2,,0.8,0.7142857142857143,0.8,0.6666666666666666,0.4666666666666667,0.7692307692307693,1.0,1.0,0.7333333333333333,0.8064516129032258,0.7647058823529411,0.7741935483870968,0.6785714285714286,0.8,0.6190476190476191,0.8125,0.7647058823529411,0.7826086956521741,0.8571428571428571,0.7333333333333333
3,,1.0,0.8333333333333334,1.0,0.9333333333333332,0.9090909090909092,0.9069767441860463,1.0,1.0,0.8032786885245902,0.84375,0.8983050847457628,0.9152542372881356,0.7846153846153846,0.9230769230769232,0.925925925925926,0.4482758620689655,0.7945205479452054,0.7884615384615384,0.4521739130434783,0.4444444444444444
4,,0.35294117647058826,0.625,0.5,1.0,0.7272727272727273,0.85,0.0,0.0,0.7037037037037037,0.76,0.75,0.8421052631578947,0.7307692307692307,0.8260869565217391,0.75,0.8260869565217391,0.6785714285714286,0.76,0.8823529411764706,0.7142857142857143
5,,0.5172413793103449,0.6666666666666666,0.5555555555555556,0.8,0.7222222222222222,0.75,0.5,0.0,0.9545454545454546,0.8620689655172413,0.8181818181818182,0.8181818181818182,0.6774193548387096,0.9565217391304348,0.7894736842105263,0.8,0.7857142857142857,0.7894736842105263,0.7916666666666666,0.7241379310344828
6,,0.8602150537634409,0.9156626506024096,0.8627450980392157,0.9574468085106383,0.7727272727272727,1.0,1.0,1.0,0.9450549450549448,0.9746835443037974,0.9176470588235294,0.946808510638298,0.9494949494949496,0.9692307692307692,0.8875,0.9431818181818182,0.9555555555555556,0.9885057471264368,0.9431818181818182,0.2423469387755102
7,,0.9090909090909092,0.7647058823529411,0.6428571428571429,0.8888888888888888,0.7857142857142857,0.9090909090909092,1.0,1.0,0.6271186440677966,0.7115384615384616,0.7291666666666666,0.7083333333333334,0.6181818181818182,0.7692307692307693,0.3333333333333333,0.3097345132743363,0.6206896551724138,0.2395833333333333,0.2698412698412698,0.17543859649122806
8,,0.7090909090909091,0.7884615384615384,0.6875,0.8571428571428571,0.6949152542372882,0.9534883720930232,1.0,1.0,0.9310344827586208,0.9818181818181818,0.9423076923076924,0.9344262295081968,0.9027777777777778,0.98,0.9666666666666668,0.9206349206349206,0.9473684210526316,0.9298245614035088,0.8983050847457628,0.13445378151260504
9,,0.7272727272727273,0.8571428571428571,0.9,0.9642857142857144,0.902439024390244,0.9230769230769232,1.0,1.0,0.9464285714285714,0.9375,0.9411764705882352,0.9310344827586208,0.7534246575342466,0.9512195121951221,0.890625,0.9272727272727272,0.9074074074074074,0.9411764705882352,0.9433962264150944,0.15931372549019607
10,,0.9516129032258064,0.9459459459459459,0.96875,0.0,0.8148148148148148,0.9166666666666666,1.0,1.0,0.8910891089108911,0.9135802469135802,0.9186046511627908,0.9340659340659341,0.8737864077669902,0.9342105263157896,0.8888888888888888,0.925,0.8617021276595744,0.9333333333333332,0.9397590361445785,0.37344398340248963
